SampleID,family,tissue,stress,AboveBelow,VegetativeRepro,PC1,PC2
ERR348363,Poaceae,other,salt,Other,Other,66.53519474966966,24.490078942797187
ERR348352,Poaceae,other,salt,Other,Other,78.80074203604201,29.84128288326218
ERR348370,Poaceae,other,salt,Other,Other,84.43095922846648,28.53099941376273
ERR348372,Poaceae,other,salt,Other,Other,82.61510752903438,29.33344212589177
ERR348350,Poaceae,other,salt,Other,Other,98.55157671515565,29.28709064463573
ERR348356,Poaceae,other,salt,Other,Other,100.20792987576057,30.87874675900724
ERR348357,Poaceae,other,salt,Other,Other,106.98801618079433,36.833619957991644
ERR348364,Poaceae,other,salt,Other,Other,78.86320567998673,27.966461232381473
ERR348365,Poaceae,other,salt,Other,Other,74.72817135553409,28.162555491224634
ERR348373,Poaceae,other,salt,Other,Other,79.5495178732014,33.157715620907
ERR348353,Poaceae,other,salt,Other,Other,79.94991826996943,31.018747821830967
ERR348366,Poaceae,other,salt,Other,Other,89.49999572646055,30.59679092584527
ERR348369,Poaceae,other,salt,Other,Other,76.63375556524754,30.856888056687087
ERR2061590,Poaceae,leaf,healthy,Above,Vegetative,10.268474781098135,30.673614646797752
ERR2061591,Poaceae,leaf,healthy,Above,Vegetative,14.622416300017443,31.86743924316331
ERR2061592,Poaceae,leaf,healthy,Above,Vegetative,8.95935617108974,29.682747863505593
ERR2061593,Poaceae,leaf,cold,Above,Vegetative,12.302551949208905,25.706843035231557
ERR2061594,Poaceae,leaf,cold,Above,Vegetative,14.907995171468794,27.630514431226377
ERR2061595,Poaceae,leaf,cold,Above,Vegetative,11.507097957682454,26.651428838335544
ERR2061596,Poaceae,leaf,cold,Above,Vegetative,18.5521650645547,25.52944678768059
ERR2061597,Poaceae,leaf,cold,Above,Vegetative,20.284128184854787,25.187348279930188
ERR2061598,Poaceae,leaf,cold,Above,Vegetative,19.60793970864687,26.56201098639659
ERR2061599,Poaceae,leaf,salt,Above,Vegetative,12.936399981317692,26.856603291571314
ERR2061600,Poaceae,leaf,salt,Above,Vegetative,9.751683189452745,27.985398261057902
ERR2061601,Poaceae,leaf,salt,Above,Vegetative,13.379747265234522,28.188247600686168
ERR2061602,Poaceae,leaf,cold,Above,Vegetative,17.30538234132906,27.02226991190924
ERR2061603,Poaceae,leaf,cold,Above,Vegetative,10.311434821758958,19.378498721213617
ERR2061604,Poaceae,leaf,cold,Above,Vegetative,10.258633663254017,21.284870988588473
ERR2061605,Poaceae,leaf,cold,Above,Vegetative,17.593644083192228,21.478312414245604
ERR2061606,Poaceae,leaf,cold,Above,Vegetative,18.67398217667811,20.791974837186938
ERR2061607,Poaceae,leaf,cold,Above,Vegetative,28.840156214080253,21.53518942924457
SRR10737336,Poaceae,leaf,healthy,Above,Vegetative,11.435736681005928,-24.11159754673401
SRR10737344,Poaceae,leaf,healthy,Above,Vegetative,7.93467077003048,-23.990940532115417
SRR10737345,Poaceae,leaf,healthy,Above,Vegetative,15.39451441373873,-10.388556366600552
SRR9888054,Poaceae,leaf,nitrogen,Above,Vegetative,54.378367028203144,-63.23463632113033
SRR9888055,Poaceae,leaf,nitrogen,Above,Vegetative,60.32075338482658,-71.78691760659014
SRR10737340,Poaceae,leaf,healthy,Above,Vegetative,26.00779022437143,1.685516994933547
SRR10737341,Poaceae,leaf,healthy,Above,Vegetative,13.70729542939153,-6.645341761226893
SRR10737342,Poaceae,leaf,healthy,Above,Vegetative,8.989110713483267,-7.839360086278245
SRR10737337,Poaceae,leaf,salt,Above,Vegetative,17.55494092398212,-15.053348642396108
SRR10737338,Poaceae,leaf,salt,Above,Vegetative,16.64161041544282,-15.54228324804505
SRR10737339,Poaceae,leaf,salt,Above,Vegetative,17.580103345169668,-15.206166942146671
SRR10737343,Poaceae,leaf,salt,Above,Vegetative,29.54300540607337,2.93901711347562
SRR10737346,Poaceae,leaf,salt,Above,Vegetative,22.649526151597595,-10.171905237552501
SRR10737347,Poaceae,leaf,salt,Above,Vegetative,35.248468745543455,-23.954211318323033
SRR1166453,Rosaceae,seed,healthy,WholePlant,Reproductive,8.91372033777135,-58.7257883088787
SRR1166454,Rosaceae,seed,healthy,WholePlant,Reproductive,17.852213832948227,-42.262815148562915
SRR4089437,Rosaceae,fruit,healthy,Above,Reproductive,-25.66071799560013,-37.75410922512111
SRR4089438,Rosaceae,fruit,healthy,Above,Reproductive,-25.555759467376244,-34.77969223334302
SRR4089439,Rosaceae,fruit,healthy,Above,Reproductive,-17.45855712489803,-40.48891776222687
SRR4089440,Rosaceae,fruit,healthy,Above,Reproductive,-14.451266922115405,-40.47425957419848
SRR4089441,Rosaceae,fruit,healthy,Above,Reproductive,-14.230571167323586,-39.05320306965587
SRR4089442,Rosaceae,fruit,healthy,Above,Reproductive,-13.817322874099172,-36.60695420194019
SRR4089443,Rosaceae,fruit,healthy,Above,Reproductive,-4.167534464916761,-35.82527220929643
SRR4089444,Rosaceae,fruit,healthy,Above,Reproductive,-10.16551952098428,-36.91456676963961
SRR8644912,Solanaceae,flower,healthy,Above,Reproductive,14.692396619124175,-15.703782665041265
SRR8644915,Solanaceae,flower,healthy,Above,Reproductive,10.656163992754909,-25.613861470834355
SRR8644914,Solanaceae,flower,healthy,Above,Reproductive,-15.419880069563298,-25.859399007234348
SRR8644907,Solanaceae,flower,healthy,Above,Reproductive,1.384456385090282,-26.40080816772882
SRR8644906,Solanaceae,flower,healthy,Above,Reproductive,-27.020550322343627,-22.743565838107134
SRR8644905,Solanaceae,flower,healthy,Above,Reproductive,-15.34391155078655,-30.56135026928215
SRR8644904,Solanaceae,flower,healthy,Above,Reproductive,-5.64410300265211,-21.713840072893923
SRR8644911,Solanaceae,flower,healthy,Above,Reproductive,2.4632266761604766,-29.274779189663974
SRR8644910,Solanaceae,flower,healthy,Above,Reproductive,-15.372703541858138,-25.09170045541504
SRR8644909,Solanaceae,flower,healthy,Above,Reproductive,-30.96654530422013,-35.96234337821552
SRR8644908,Solanaceae,flower,healthy,Above,Reproductive,-6.907414662597904,-23.37318002773478
SRR8644913,Solanaceae,flower,healthy,Above,Reproductive,-32.47193566591272,-30.077907981737038
DRR126329,Solanaceae,stem,healthy,Above,Vegetative,11.455731546495768,-34.593798480431126
DRR126328,Solanaceae,stem,healthy,Above,Vegetative,-23.308577754850347,-16.371785402854627
DRR126327,Solanaceae,leaf,healthy,Above,Vegetative,-4.620581234051743,29.34617594123688
SRR4309579,Rosaceae,fruit,healthy,Above,Reproductive,-11.34606982551003,-27.63980410514845
SRR4309580,Rosaceae,fruit,healthy,Above,Reproductive,-10.656085131628602,-27.47180483019844
SRR4309581,Rosaceae,fruit,healthy,Above,Reproductive,-4.83505613728534,-27.837327481084607
SRR4309582,Rosaceae,fruit,cold,Above,Reproductive,-17.999673616187106,-33.20544538339303
SRR4309583,Rosaceae,fruit,cold,Above,Reproductive,-16.134298209741555,-35.33250068412728
SRR4309584,Rosaceae,fruit,cold,Above,Reproductive,-20.919396661241027,-33.19781284206681
SRR4309585,Rosaceae,fruit,cold,Above,Reproductive,-17.999673616187106,-33.20544538339303
SRR4309586,Rosaceae,fruit,cold,Above,Reproductive,-16.134298209741555,-35.33250068412728
SRR4309587,Rosaceae,fruit,cold,Above,Reproductive,-20.919396661241027,-33.19781284206681
SRR2976058,Rosaceae,flower,healthy,Above,Reproductive,84.47818476012537,-31.448674057687985
SRR2976060,Rosaceae,flower,healthy,Above,Reproductive,24.41227455515437,-29.78048631859644
SRR2976061,Rosaceae,flower,cold,Above,Reproductive,70.45321186741627,-21.845039881607402
SRR2976062,Rosaceae,flower,cold,Above,Reproductive,26.96700873691597,-23.66316205621088
SRR12328727,Poaceae,leaf,drought,Above,Vegetative,14.056728867007768,-12.03387402211097
SRR12328726,Poaceae,leaf,drought,Above,Vegetative,-18.871617795354556,-2.4971864334006924
SRR6327851,Poaceae,root,healthy,Below,Vegetative,44.925762123359874,-62.53778706013584
SRR6327852,Poaceae,root,healthy,Below,Vegetative,50.96594946960998,-71.38584320773721
SRR6327854,Poaceae,root,healthy,Below,Vegetative,60.37919921429304,-69.64108926741373
SRR6327853,Poaceae,root,healthy,Below,Vegetative,67.35023146795866,-68.87386276133589
SRR6327855,Poaceae,root,healthy,Below,Vegetative,79.20817520711736,-65.0601822163257
SRR6327856,Poaceae,root,healthy,Below,Vegetative,62.02650566428466,-69.57815482711311
SRR6327857,Poaceae,root,drought,Below,Vegetative,21.884795695672864,-59.71928813035986
SRR6327858,Poaceae,root,drought,Below,Vegetative,45.51369570910447,-45.672650944600704
SRR6327860,Poaceae,root,drought,Below,Vegetative,28.580256118054628,-67.07973482174613
SRR6327859,Poaceae,root,drought,Below,Vegetative,86.52310477102367,-55.05356710808399
SRR6327861,Poaceae,root,drought,Below,Vegetative,78.8896433093763,-55.27006484161418
SRR6327862,Poaceae,root,drought,Below,Vegetative,78.34114688763884,-48.801310256479525
SRR5631955,Rosaceae,leaf,biotic,Above,Vegetative,35.32645533535244,17.47889422262468
SRR5631956,Rosaceae,leaf,biotic,Above,Vegetative,36.625393155215185,17.600030357894482
SRR5631981,Rosaceae,leaf,biotic,Above,Vegetative,53.25782935112479,-9.435708036459417
SRR5631982,Rosaceae,leaf,biotic,Above,Vegetative,51.18481896873526,-9.571063515463962
SRR5631985,Rosaceae,leaf,biotic,Above,Vegetative,40.26980472136561,17.26593507379928
SRR5631986,Rosaceae,leaf,biotic,Above,Vegetative,37.75524763310529,17.16459499383433
SRR5631957,Rosaceae,leaf,biotic,Above,Vegetative,33.47183135736147,17.848134752911953
SRR5631958,Rosaceae,leaf,biotic,Above,Vegetative,36.59134798900565,18.119869546947417
SRR5631959,Rosaceae,leaf,biotic,Above,Vegetative,36.868152802605174,18.957429133175673
SRR5631960,Rosaceae,leaf,biotic,Above,Vegetative,39.77470745886418,19.149260574637495
SRR5631967,Rosaceae,leaf,biotic,Above,Vegetative,32.62266102914807,13.062736592761425
SRR5631968,Rosaceae,leaf,biotic,Above,Vegetative,30.632834005659404,12.863205761978593
SRR5631969,Rosaceae,leaf,biotic,Above,Vegetative,22.8570891511442,16.491841602521827
SRR5631970,Rosaceae,leaf,biotic,Above,Vegetative,22.003899706225706,16.280908668335492
SRR5631975,Rosaceae,leaf,biotic,Above,Vegetative,41.95500771785554,10.423009634254958
SRR5631976,Rosaceae,leaf,biotic,Above,Vegetative,40.62795588644994,10.25312328126992
SRR5631961,Rosaceae,leaf,biotic,Above,Vegetative,40.32449708999537,14.65692408512278
SRR5631962,Rosaceae,leaf,biotic,Above,Vegetative,41.33444077404931,14.954374469705773
SRR5631963,Rosaceae,leaf,biotic,Above,Vegetative,45.955125976090606,10.850068774491056
SRR5631964,Rosaceae,leaf,biotic,Above,Vegetative,47.59717736019615,11.061824745432466
SRR5631965,Rosaceae,leaf,biotic,Above,Vegetative,38.93396715965448,21.11427334054844
SRR5631966,Rosaceae,leaf,biotic,Above,Vegetative,37.31195452125075,20.82976567728045
SRR5631979,Rosaceae,leaf,biotic,Above,Vegetative,28.098904491755885,2.6534101712848956
SRR5631980,Rosaceae,leaf,biotic,Above,Vegetative,26.59979858574887,2.381986958267648
SRR5631971,Rosaceae,leaf,healthy,Above,Vegetative,44.75370461603369,24.659459611116112
SRR5631972,Rosaceae,leaf,healthy,Above,Vegetative,43.599480092669,24.618102729561514
SRR5631973,Rosaceae,leaf,healthy,Above,Vegetative,26.670823489684437,16.596743473474117
SRR5631974,Rosaceae,leaf,healthy,Above,Vegetative,26.195751072822283,16.545418538674795
SRR5631977,Rosaceae,leaf,healthy,Above,Vegetative,37.776353807733244,12.427965261248932
SRR5631978,Rosaceae,leaf,healthy,Above,Vegetative,36.18447867174349,12.319191527916296
SRR5631983,Rosaceae,leaf,healthy,Above,Vegetative,26.25964363411225,11.339409128142627
SRR5631984,Rosaceae,leaf,healthy,Above,Vegetative,24.572608142593133,11.157352481390735
SRR3642213,Poaceae,leaf,healthy,Above,Vegetative,68.36370319710652,33.006867872086474
SRR3642217,Poaceae,leaf,healthy,Above,Vegetative,37.59850011408305,25.509643711682195
SRR3642271,Poaceae,leaf,healthy,Above,Vegetative,76.87626599572086,32.717285957628974
SRR3642214,Poaceae,leaf,healthy,Above,Vegetative,49.580104298235696,21.89057799744859
SRR3642218,Poaceae,leaf,healthy,Above,Vegetative,83.19535499775375,32.53437541553998
SRR3642290,Poaceae,leaf,healthy,Above,Vegetative,43.6929647115136,25.12658509892575
SRR3642215,Poaceae,leaf,healthy,Above,Vegetative,58.78784810648211,24.332005262500726
SRR3642221,Poaceae,leaf,healthy,Above,Vegetative,67.84846799897399,31.180590202437365
SRR3642248,Poaceae,leaf,healthy,Above,Vegetative,39.72721613450403,22.406384409297978
SRR3642216,Poaceae,leaf,healthy,Above,Vegetative,101.43340574985677,25.141468136474664
SRR3642222,Poaceae,leaf,healthy,Above,Vegetative,57.18533658113398,26.688548878053815
SRR3642260,Poaceae,leaf,healthy,Above,Vegetative,43.63547518834725,22.604427992931118
SRR3642219,Poaceae,leaf,healthy,Above,Vegetative,67.80144498517893,28.427252919230117
SRR3642226,Poaceae,leaf,drought,Above,Vegetative,74.98306663894535,28.721173991973178
SRR3642293,Poaceae,leaf,healthy,Above,Vegetative,49.698606210243675,23.962749695362128
SRR3642220,Poaceae,leaf,healthy,Above,Vegetative,101.84637339473123,29.038302244875645
SRR3642237,Poaceae,leaf,healthy,Above,Vegetative,48.99094728718545,20.693334106395874
SRR3642331,Poaceae,leaf,healthy,Above,Vegetative,73.58627706897828,27.22772873274973
SRR3642223,Poaceae,leaf,drought,Above,Vegetative,36.92295003322159,29.367252544970725
SRR3642231,Poaceae,leaf,drought,Above,Vegetative,31.157182777109274,25.28573415016437
SRR3642238,Poaceae,leaf,drought,Above,Vegetative,43.56023159829992,28.745591701343113
SRR3642225,Poaceae,leaf,drought,Above,Vegetative,57.199849718342854,21.252979642820012
SRR3642232,Poaceae,leaf,drought,Above,Vegetative,39.15060387516517,20.539978662579756
SRR3642239,Poaceae,leaf,drought,Above,Vegetative,67.11711035084781,19.095221191924995
SRR3642227,Poaceae,leaf,drought,Above,Vegetative,66.47253417842559,26.26244470100108
SRR3642233,Poaceae,leaf,drought,Above,Vegetative,31.631094215361323,19.749823571528285
SRR3642240,Poaceae,leaf,drought,Above,Vegetative,70.13734066086616,22.600420739534886
SRR3642228,Poaceae,leaf,drought,Above,Vegetative,67.6247496203118,10.197842411186867
SRR3642234,Poaceae,leaf,drought,Above,Vegetative,49.172116277908216,11.297763288613059
SRR3642241,Poaceae,leaf,drought,Above,Vegetative,66.26437981565722,11.902366167126209
SRR3642229,Poaceae,leaf,drought,Above,Vegetative,41.99749228258968,23.293730065469074
SRR3642235,Poaceae,leaf,drought,Above,Vegetative,60.47842082424238,21.271589566781454
SRR3642242,Poaceae,leaf,drought,Above,Vegetative,61.162431798958714,24.38596897084948
SRR3642230,Poaceae,leaf,drought,Above,Vegetative,20.386599232915437,6.683736769205181
SRR3642236,Poaceae,leaf,drought,Above,Vegetative,91.83969000221272,9.250018984087786
SRR3642243,Poaceae,leaf,drought,Above,Vegetative,48.800866303698044,8.652239365688313
SRR3642244,Poaceae,leaf,healthy,Above,Vegetative,42.877635997803225,27.30071533747808
SRR3642252,Poaceae,leaf,healthy,Above,Vegetative,53.91913650281077,32.302705504641416
SRR3642258,Poaceae,leaf,healthy,Above,Vegetative,63.444796070911806,30.94991957425307
SRR3642245,Poaceae,leaf,healthy,Above,Vegetative,50.16548980936047,20.361767445070857
SRR3642253,Poaceae,leaf,healthy,Above,Vegetative,47.50409588867175,16.012915179589882
SRR3642259,Poaceae,leaf,healthy,Above,Vegetative,43.1794470306923,19.526297251519935
SRR3642246,Poaceae,leaf,healthy,Above,Vegetative,55.247720677508795,19.681530773927182
SRR3642254,Poaceae,leaf,healthy,Above,Vegetative,48.9732839584852,23.058284816123603
SRR3642261,Poaceae,leaf,healthy,Above,Vegetative,54.21096224300523,23.11704336135662
SRR3642247,Poaceae,leaf,healthy,Above,Vegetative,52.18457734356514,22.063262699404348
SRR3642255,Poaceae,leaf,healthy,Above,Vegetative,114.13549008618219,30.282161994001484
SRR3642262,Poaceae,leaf,healthy,Above,Vegetative,58.68734106737365,22.093187822149382
SRR3642249,Poaceae,leaf,healthy,Above,Vegetative,41.339723732397594,20.62085543813324
SRR3642256,Poaceae,leaf,healthy,Above,Vegetative,60.718858207793886,23.864077042407395
SRR3642263,Poaceae,leaf,healthy,Above,Vegetative,74.18092022159084,28.025301938371648
SRR3642251,Poaceae,leaf,healthy,Above,Vegetative,48.671247277303564,16.776348149175927
SRR3642257,Poaceae,leaf,healthy,Above,Vegetative,46.0673336646512,15.467228907746666
SRR3642264,Poaceae,leaf,healthy,Above,Vegetative,66.20788670547262,20.737424129588224
SRR3642265,Poaceae,leaf,drought,Above,Vegetative,65.06098997566646,32.50295343018859
SRR3642272,Poaceae,leaf,drought,Above,Vegetative,23.5672617812328,-11.144934866006897
SRR3642286,Poaceae,leaf,drought,Above,Vegetative,36.06735594172941,24.784255542763344
SRR3642266,Poaceae,leaf,drought,Above,Vegetative,60.967343284082034,19.948913365115377
SRR3642280,Poaceae,leaf,drought,Above,Vegetative,48.396108526976185,13.517870971967387
SRR3642287,Poaceae,leaf,drought,Above,Vegetative,24.623628489475593,6.633653448849123
SRR3642267,Poaceae,leaf,drought,Above,Vegetative,73.09568133385875,18.310702530697483
SRR3642281,Poaceae,leaf,drought,Above,Vegetative,80.80577130308555,10.85546947389199
SRR3642288,Poaceae,leaf,drought,Above,Vegetative,73.14253450270164,8.69917767060563
SRR3642268,Poaceae,leaf,drought,Above,Vegetative,68.68566533691937,2.3523920197483332
SRR3642282,Poaceae,leaf,drought,Above,Vegetative,62.76823478190314,11.132084360017464
SRR3642289,Poaceae,leaf,drought,Above,Vegetative,57.156587703716696,3.265922062943335
SRR3642269,Poaceae,leaf,drought,Above,Vegetative,76.65894504518963,11.104075770492127
SRR3642283,Poaceae,leaf,drought,Above,Vegetative,68.66243957242803,11.3149537296663
SRR3642291,Poaceae,leaf,drought,Above,Vegetative,66.86524395617487,7.52436785208184
SRR3642270,Poaceae,leaf,drought,Above,Vegetative,92.06251580146248,4.71094657959147
SRR3642285,Poaceae,leaf,drought,Above,Vegetative,265.2986257970383,-0.41140012372134427
SRR3642292,Poaceae,leaf,drought,Above,Vegetative,81.12196771398578,1.9129043776270234
SRR1569274,Fabaceae,leaf,healthy,Above,Vegetative,86.48777992634967,21.176575672651666
SRR1569385,Fabaceae,leaf,healthy,Above,Vegetative,227.20503126609333,38.05698848503218
SRR1569475,Fabaceae,root,healthy,Below,Vegetative,120.21711708689814,-57.391399146611725
SRR1569477,Fabaceae,root,healthy,Below,Vegetative,101.05228333571897,-60.90288080244157
SRR1569463,Fabaceae,stem,healthy,Above,Vegetative,73.1462043659193,-25.496637148554314
SRR1569471,Fabaceae,seed,healthy,WholePlant,Reproductive,152.25478959965167,-30.850843296271584
SRR1569472,Fabaceae,seed,healthy,WholePlant,Reproductive,175.05809497537842,-29.218059378833335
SRR1569473,Fabaceae,seed,healthy,WholePlant,Reproductive,196.50720257120528,-27.815657813609217
SRR1569465,Fabaceae,fruit,healthy,Above,Reproductive,301.66119340966105,-8.114401602792435
SRR1569467,Fabaceae,fruit,healthy,Above,Reproductive,152.64473654105745,-3.7206389312667696
SRR1569468,Fabaceae,fruit,healthy,Above,Reproductive,270.86333125257624,-12.217967203521255
SRR1569469,Fabaceae,fruit,healthy,Above,Reproductive,179.74505190075345,-11.681054833746026
SRR10744003,Rosaceae,leaf,heat,Above,Vegetative,81.380342347372,20.534763597263137
SRR10744004,Rosaceae,leaf,heat,Above,Vegetative,79.53232630936951,20.07981852749416
SRR10744005,Rosaceae,leaf,heat,Above,Vegetative,28.91112059263874,22.027803865497344
